scenario,episode,algorithm,reward
domain_randomized_randomized_s2,258,DQN-Rand,269.12297159433365
domain_randomized_randomized_s2,259,DQN-Rand,261.4858486652374
domain_randomized_randomized_s2,260,DQN-Rand,134.54915130138397
domain_randomized_randomized_s2,261,DQN-Rand,245.87874603271484
domain_randomized_randomized_s2,262,DQN-Rand,176.3936133980751
domain_randomized_randomized_s2,263,DQN-Rand,231.3263953179121
domain_randomized_randomized_s2,264,DQN-Rand,297.9477045536041
domain_randomized_randomized_s2,265,DQN-Rand,69.0041382163763
domain_randomized_randomized_s2,266,DQN-Rand,97.59954772889614
domain_randomized_randomized_s2,267,DQN-Rand,168.0238859653473
domain_randomized_randomized_s2,268,DQN-Rand,166.38396763801575
domain_randomized_randomized_s2,269,DQN-Rand,274.0501034259796
domain_randomized_randomized_s2,270,DQN-Rand,108.00714352726936
domain_randomized_randomized_s2,271,DQN-Rand,380.14190459251404
domain_randomized_randomized_s2,272,DQN-Rand,183.23379683494568
domain_randomized_randomized_s2,273,DQN-Rand,214.30508191138506
domain_randomized_randomized_s2,274,DQN-Rand,159.50843501091003
domain_randomized_randomized_s2,275,DQN-Rand,24.454826563596725
domain_randomized_randomized_s2,276,DQN-Rand,293.9924999475479
domain_randomized_randomized_s2,277,DQN-Rand,185.30847665667534
domain_randomized_randomized_s2,278,DQN-Rand,282.80858993530273
domain_randomized_randomized_s2,279,DQN-Rand,115.82076048851013
domain_randomized_randomized_s2,280,DQN-Rand,212.77943682670593
domain_randomized_randomized_s2,281,DQN-Rand,69.36472022533417
domain_randomized_randomized_s2,282,DQN-Rand,144.33503890037537
domain_randomized_randomized_s2,283,DQN-Rand,263.5194365978241
domain_randomized_randomized_s2,284,DQN-Rand,297.6975748538971
domain_randomized_randomized_s2,285,DQN-Rand,146.2006050646305
domain_randomized_randomized_s2,286,DQN-Rand,305.2911927700043
domain_randomized_randomized_s2,287,DQN-Rand,319.78482937812805
domain_randomized_randomized_s2,288,DQN-Rand,374.2204520702362
domain_randomized_randomized_s2,289,DQN-Rand,330.96912103146315
domain_randomized_randomized_s2,290,DQN-Rand,37.73685586452484
domain_randomized_randomized_s2,291,DQN-Rand,228.54654105007648
domain_randomized_randomized_s2,292,DQN-Rand,297.3627510070801
domain_randomized_randomized_s2,293,DQN-Rand,117.88821053504944
domain_randomized_randomized_s2,294,DQN-Rand,205.1202130317688
domain_randomized_randomized_s2,295,DQN-Rand,367.29175285995007
domain_randomized_randomized_s2,296,DQN-Rand,136.0388650894165
domain_randomized_randomized_s2,297,DQN-Rand,216.57618975639343
domain_randomized_randomized_s2,298,DQN-Rand,122.97487657889724
domain_randomized_randomized_s2,299,DQN-Rand,102.8056960105896
domain_randomized_randomized_s2,300,DQN-Rand,276.12778873182833
domain_randomized_randomized_s2,301,DQN-Rand,251.38533073663712
domain_randomized_randomized_s2,302,DQN-Rand,123.04671859741211
domain_randomized_randomized_s2,303,DQN-Rand,171.3647164106369
domain_randomized_randomized_s2,304,DQN-Rand,211.93900761008263
domain_randomized_randomized_s2,305,DQN-Rand,166.88425040245056
domain_randomized_randomized_s2,306,DQN-Rand,354.5334131717682
domain_randomized_randomized_s2,307,DQN-Rand,495.68457448482513
domain_randomized_randomized_s2,308,DQN-Rand,164.71792370080948
domain_randomized_randomized_s2,309,DQN-Rand,175.9762601852417
domain_randomized_randomized_s2,310,DQN-Rand,80.25889992713928
domain_randomized_randomized_s2,311,DQN-Rand,114.61562919616699
domain_randomized_randomized_s2,312,DQN-Rand,201.7390353679657
domain_randomized_randomized_s2,313,DQN-Rand,253.21036876738071
domain_randomized_randomized_s2,314,DQN-Rand,186.48617878556252
domain_randomized_randomized_s2,315,DQN-Rand,263.01094245910645
domain_randomized_randomized_s2,316,DQN-Rand,-22.242956340312958
domain_randomized_randomized_s2,317,DQN-Rand,270.47840332984924
domain_randomized_randomized_s2,318,DQN-Rand,195.13862705230713
domain_randomized_randomized_s2,319,DQN-Rand,371.0813727378845
domain_randomized_randomized_s2,320,DQN-Rand,339.9157838821411
domain_randomized_randomized_s2,321,DQN-Rand,151.96194696426392
domain_randomized_randomized_s2,322,DQN-Rand,174.7352091372013
domain_randomized_randomized_s2,323,DQN-Rand,427.97859501838684
domain_randomized_randomized_s2,324,DQN-Rand,92.48287975788116
domain_randomized_randomized_s2,325,DQN-Rand,136.76417988538742
domain_randomized_randomized_s2,326,DQN-Rand,329.5178867019713
domain_randomized_randomized_s2,327,DQN-Rand,412.5176147222519
domain_randomized_randomized_s2,328,DQN-Rand,253.45712530612946
domain_randomized_randomized_s2,329,DQN-Rand,174.87396550178528
domain_randomized_randomized_s2,330,DQN-Rand,103.23235654830933
domain_randomized_randomized_s2,331,DQN-Rand,206.51667207479477
domain_randomized_randomized_s2,332,DQN-Rand,64.10451579093933
domain_randomized_randomized_s2,333,DQN-Rand,114.03654817864299
domain_randomized_randomized_s2,334,DQN-Rand,99.37901998870075
domain_randomized_randomized_s2,335,DQN-Rand,293.1585693359375
domain_randomized_randomized_s2,336,DQN-Rand,256.34536266326904
domain_randomized_randomized_s2,337,DQN-Rand,363.3845639228821
domain_randomized_randomized_s2,338,DQN-Rand,180.18053537607193
domain_randomized_randomized_s2,339,DQN-Rand,153.36747920513153
domain_randomized_randomized_s2,340,DQN-Rand,236.2289533317089
domain_randomized_randomized_s2,341,DQN-Rand,296.89905166625977
domain_randomized_randomized_s2,342,DQN-Rand,313.4429689645767
domain_randomized_randomized_s2,343,DQN-Rand,116.41923320293427
domain_randomized_randomized_s2,344,DQN-Rand,234.08874988555908
domain_randomized_randomized_s2,345,DQN-Rand,57.01889541745186
domain_randomized_randomized_s2,346,DQN-Rand,131.32718741893768
domain_randomized_randomized_s2,347,DQN-Rand,234.18378925323486
domain_randomized_randomized_s2,348,DQN-Rand,32.12682843208313
domain_randomized_randomized_s2,349,DQN-Rand,138.79291886091232
domain_randomized_randomized_s2,350,DQN-Rand,248.9287053346634
domain_randomized_randomized_s2,351,DQN-Rand,115.95471891760826
domain_randomized_randomized_s2,352,DQN-Rand,283.99403834342957
domain_randomized_randomized_s2,353,DQN-Rand,260.4918632507324
domain_randomized_randomized_s2,354,DQN-Rand,35.09822538495064
domain_randomized_randomized_s2,355,DQN-Rand,57.16291067004204
domain_randomized_randomized_s2,356,DQN-Rand,238.50204479694366
domain_randomized_randomized_s2,357,DQN-Rand,306.3239793777466
domain_randomized_randomized_s2,358,DQN-Rand,260.59934378415346
domain_randomized_randomized_s2,359,DQN-Rand,214.7054424881935
domain_randomized_randomized_s2,360,DQN-Rand,-243.19091269373894
domain_randomized_randomized_s2,361,DQN-Rand,207.46320247650146
domain_randomized_randomized_s2,362,DQN-Rand,251.56392645835876
domain_randomized_randomized_s2,363,DQN-Rand,204.56460237503052
domain_randomized_randomized_s2,364,DQN-Rand,336.149307012558
domain_randomized_randomized_s2,365,DQN-Rand,72.86257827281952
domain_randomized_randomized_s2,366,DQN-Rand,80.78494161367416
domain_randomized_randomized_s2,367,DQN-Rand,-138.6076951622963
domain_randomized_randomized_s2,368,DQN-Rand,410.73547863960266
domain_randomized_randomized_s2,369,DQN-Rand,211.3708176612854
domain_randomized_randomized_s2,370,DQN-Rand,103.11273935437202
domain_randomized_randomized_s2,371,DQN-Rand,236.6694906949997
domain_randomized_randomized_s2,372,DQN-Rand,225.70819526910782
domain_randomized_randomized_s2,373,DQN-Rand,117.24660290777683
domain_randomized_randomized_s2,374,DQN-Rand,182.69203102588654
domain_randomized_randomized_s2,375,DQN-Rand,419.9750108718872
domain_randomized_randomized_s2,376,DQN-Rand,271.0082773566246
domain_randomized_randomized_s2,377,DQN-Rand,35.56523942947388
domain_randomized_randomized_s2,378,DQN-Rand,431.8919985294342
domain_randomized_randomized_s2,379,DQN-Rand,303.3433711528778
domain_randomized_randomized_s2,380,DQN-Rand,197.91567206382751
domain_randomized_randomized_s2,381,DQN-Rand,265.4936836361885
domain_randomized_randomized_s2,382,DQN-Rand,198.22022059559822
domain_randomized_randomized_s2,383,DQN-Rand,377.20548564195633
domain_randomized_randomized_s2,384,DQN-Rand,360.82947278022766
domain_randomized_randomized_s2,385,DQN-Rand,152.78193189948797
domain_randomized_randomized_s2,386,DQN-Rand,248.3233076930046
domain_randomized_randomized_s2,387,DQN-Rand,190.26398348808289
domain_randomized_randomized_s2,388,DQN-Rand,156.08016300201416
domain_randomized_randomized_s2,389,DQN-Rand,224.03099703788757
domain_randomized_randomized_s2,390,DQN-Rand,237.89419031143188
domain_randomized_randomized_s2,391,DQN-Rand,212.34889540076256
domain_randomized_randomized_s2,392,DQN-Rand,155.94690310955048
domain_randomized_randomized_s2,393,DQN-Rand,298.21416544914246
domain_randomized_randomized_s2,394,DQN-Rand,183.13127110432833
domain_randomized_randomized_s2,395,DQN-Rand,105.97734928131104
domain_randomized_randomized_s2,396,DQN-Rand,219.07827138900757
domain_randomized_randomized_s2,397,DQN-Rand,7.153939932584763
domain_randomized_randomized_s2,398,DQN-Rand,412.3591527938843
domain_randomized_randomized_s2,399,DQN-Rand,60.26968862116337
domain_randomized_randomized_s2,400,DQN-Rand,142.87933865189552
domain_randomized_randomized_s2,401,DQN-Rand,176.64855355024338
domain_randomized_randomized_s2,402,DQN-Rand,177.3107783794403
domain_randomized_randomized_s2,403,DQN-Rand,285.1494240760803
domain_randomized_randomized_s2,404,DQN-Rand,136.60689663887024
domain_randomized_randomized_s2,405,DQN-Rand,64.29610180854797
domain_randomized_randomized_s2,406,DQN-Rand,192.82611048221588
domain_randomized_randomized_s2,407,DQN-Rand,248.4022437930107
domain_randomized_randomized_s2,408,DQN-Rand,167.05298076570034
domain_randomized_randomized_s2,409,DQN-Rand,181.22117948532104
domain_randomized_randomized_s2,410,DQN-Rand,159.43521201610565
domain_randomized_randomized_s2,411,DQN-Rand,317.151273727417
domain_randomized_randomized_s2,412,DQN-Rand,67.16243898868561
domain_randomized_randomized_s2,413,DQN-Rand,313.8109705746174
domain_randomized_randomized_s2,414,DQN-Rand,218.45880556106567
domain_randomized_randomized_s2,415,DQN-Rand,400.51104855537415
domain_randomized_randomized_s2,416,DQN-Rand,273.06083781272173
domain_randomized_randomized_s2,417,DQN-Rand,181.82356429100037
domain_randomized_randomized_s2,418,DQN-Rand,300.62126356363297
domain_randomized_randomized_s2,419,DQN-Rand,156.44825887680054
domain_randomized_randomized_s2,420,DQN-Rand,110.78614974021912
domain_randomized_randomized_s2,421,DQN-Rand,327.5001299083233
domain_randomized_randomized_s2,422,DQN-Rand,69.53234887123108
domain_randomized_randomized_s2,423,DQN-Rand,327.99306178092957
domain_randomized_randomized_s2,424,DQN-Rand,284.52576303482056
domain_randomized_randomized_s2,425,DQN-Rand,136.67366820573807
domain_randomized_randomized_s2,426,DQN-Rand,109.77587640285492
domain_randomized_randomized_s2,427,DQN-Rand,217.5108076557517
domain_randomized_randomized_s2,428,DQN-Rand,268.5388276576996
domain_randomized_randomized_s2,429,DQN-Rand,279.0777189731598
domain_randomized_randomized_s2,430,DQN-Rand,54.83962646126747
domain_randomized_randomized_s2,431,DQN-Rand,15.592627882957458
domain_randomized_randomized_s2,432,DQN-Rand,362.2017548084259
domain_randomized_randomized_s2,433,DQN-Rand,23.855160117149353
