scenario,episode,algorithm,reward
domain_randomized_randomized,145,DQN-Rand,143.2265853881836
domain_randomized_randomized,146,DQN-Rand,326.1026632785797
domain_randomized_randomized,147,DQN-Rand,137.76031577587128
domain_randomized_randomized,148,DQN-Rand,42.23285186290741
domain_randomized_randomized,149,DQN-Rand,143.22429811954498
domain_randomized_randomized,150,DQN-Rand,257.34242379665375
domain_randomized_randomized,151,DQN-Rand,307.84079146385193
domain_randomized_randomized,152,DQN-Rand,207.85164153575897
domain_randomized_randomized,153,DQN-Rand,403.7102267742157
domain_randomized_randomized,154,DQN-Rand,148.66998434066772
domain_randomized_randomized,155,DQN-Rand,371.51448291540146
domain_randomized_randomized,156,DQN-Rand,56.23545065522194
domain_randomized_randomized,157,DQN-Rand,148.99602619558573
domain_randomized_randomized,158,DQN-Rand,459.2616412639618
domain_randomized_randomized,159,DQN-Rand,201.93795561790466
domain_randomized_randomized,160,DQN-Rand,220.613191395998
domain_randomized_randomized,161,DQN-Rand,195.22309947013855
domain_randomized_randomized,162,DQN-Rand,-7.460030093789101
domain_randomized_randomized,163,DQN-Rand,392.746750831604
domain_randomized_randomized,164,DQN-Rand,334.0900777578354
domain_randomized_randomized,165,DQN-Rand,-10.442170679569244
domain_randomized_randomized,166,DQN-Rand,389.4698209762573
domain_randomized_randomized,167,DQN-Rand,228.06561137735844
domain_randomized_randomized,168,DQN-Rand,258.188553750515
domain_randomized_randomized,169,DQN-Rand,228.70567393302917
domain_randomized_randomized,170,DQN-Rand,417.487309217453
domain_randomized_randomized,171,DQN-Rand,27.223870813846588
domain_randomized_randomized,172,DQN-Rand,271.99314522743225
domain_randomized_randomized,173,DQN-Rand,136.9795735180378
domain_randomized_randomized,174,DQN-Rand,107.09966659545898
domain_randomized_randomized,175,DQN-Rand,280.143678188324
domain_randomized_randomized,176,DQN-Rand,282.9261009693146
domain_randomized_randomized,177,DQN-Rand,221.39976751804352
domain_randomized_randomized,178,DQN-Rand,142.22997468709946
domain_randomized_randomized,179,DQN-Rand,255.8948465436697
domain_randomized_randomized,180,DQN-Rand,90.11259460449219
domain_randomized_randomized,181,DQN-Rand,213.82018208503723
domain_randomized_randomized,182,DQN-Rand,252.832359790802
domain_randomized_randomized,183,DQN-Rand,353.89135241508484
domain_randomized_randomized,184,DQN-Rand,117.41072890907526
domain_randomized_randomized,185,DQN-Rand,240.18620586395264
domain_randomized_randomized,186,DQN-Rand,334.15917444229126
domain_randomized_randomized,187,DQN-Rand,171.1844043135643
domain_randomized_randomized,188,DQN-Rand,235.15051174163818
domain_randomized_randomized,189,DQN-Rand,59.51604148745537
domain_randomized_randomized,190,DQN-Rand,165.92539954185486
domain_randomized_randomized,191,DQN-Rand,177.69342803955078
domain_randomized_randomized,192,DQN-Rand,114.7258891761303
domain_randomized_randomized,193,DQN-Rand,160.67892855405807
domain_randomized_randomized,194,DQN-Rand,211.45634174346924
domain_randomized_randomized,195,DQN-Rand,225.96002343297005
domain_randomized_randomized,196,DQN-Rand,321.23661732673645
domain_randomized_randomized,197,DQN-Rand,231.00357362627983
domain_randomized_randomized,198,DQN-Rand,266.0676374435425
domain_randomized_randomized,199,DQN-Rand,93.30215644836426
domain_randomized_randomized,200,DQN-Rand,197.0309294462204
domain_randomized_randomized,201,DQN-Rand,361.837459564209
domain_randomized_randomized,202,DQN-Rand,103.76109662652016
domain_randomized_randomized,203,DQN-Rand,293.39662528038025
domain_randomized_randomized,204,DQN-Rand,416.0000838339329
domain_randomized_randomized,205,DQN-Rand,277.7925283908844
domain_randomized_randomized,206,DQN-Rand,-24.4898082613945
domain_randomized_randomized,207,DQN-Rand,383.65364131331444
domain_randomized_randomized,208,DQN-Rand,169.82420074939728
domain_randomized_randomized,209,DQN-Rand,271.36991918087006
domain_randomized_randomized,210,DQN-Rand,278.145894408226
domain_randomized_randomized,211,DQN-Rand,103.03724872879684
domain_randomized_randomized,212,DQN-Rand,11.328594148159027
domain_randomized_randomized,213,DQN-Rand,170.59087133407593
domain_randomized_randomized,214,DQN-Rand,275.50603544712067
domain_randomized_randomized,215,DQN-Rand,213.0297291278839
domain_randomized_randomized,216,DQN-Rand,123.87371671199799
domain_randomized_randomized,217,DQN-Rand,200.76602029800415
domain_randomized_randomized,218,DQN-Rand,248.74116826057434
domain_randomized_randomized,219,DQN-Rand,275.66964074224234
domain_randomized_randomized,220,DQN-Rand,140.15493488311768
domain_randomized_randomized,221,DQN-Rand,143.53188145160675
domain_randomized_randomized,222,DQN-Rand,49.73610234260559
domain_randomized_randomized,223,DQN-Rand,200.7819800376892
domain_randomized_randomized,224,DQN-Rand,-5.143618881702423
domain_randomized_randomized,225,DQN-Rand,336.9536670446396
domain_randomized_randomized,226,DQN-Rand,231.5521422624588
domain_randomized_randomized,227,DQN-Rand,85.70549092441797
domain_randomized_randomized,228,DQN-Rand,44.25600129365921
domain_randomized_randomized,229,DQN-Rand,327.23461854457855
domain_randomized_randomized,230,DQN-Rand,326.7507860660553
domain_randomized_randomized,231,DQN-Rand,65.51872229576111
domain_randomized_randomized,232,DQN-Rand,13.572597980499268
domain_randomized_randomized,233,DQN-Rand,278.8065639734268
domain_randomized_randomized,234,DQN-Rand,112.93464481830597
domain_randomized_randomized,235,DQN-Rand,127.70893251895905
domain_randomized_randomized,236,DQN-Rand,141.28009289503098
domain_randomized_randomized,237,DQN-Rand,36.156585812568665
domain_randomized_randomized,238,DQN-Rand,245.73439645767212
domain_randomized_randomized,239,DQN-Rand,66.13373109698296
domain_randomized_randomized,240,DQN-Rand,450.9672341346741
domain_randomized_randomized,241,DQN-Rand,317.2471203804016
domain_randomized_randomized,242,DQN-Rand,396.63729667663574
domain_randomized_randomized,243,DQN-Rand,108.07786017656326
domain_randomized_randomized,244,DQN-Rand,192.00733679533005
domain_randomized_randomized,245,DQN-Rand,211.56637120246887
domain_randomized_randomized,246,DQN-Rand,267.67024290561676
domain_randomized_randomized,247,DQN-Rand,268.2786693572998
domain_randomized_randomized,248,DQN-Rand,199.11903142929077
domain_randomized_randomized,249,DQN-Rand,223.0058286190033
domain_randomized_randomized,250,DQN-Rand,271.86222076416016
domain_randomized_randomized,251,DQN-Rand,105.48458877205849
domain_randomized_randomized,252,DQN-Rand,251.3639144897461
domain_randomized_randomized,253,DQN-Rand,191.10823887586594
domain_randomized_randomized,254,DQN-Rand,107.97561264038086
domain_randomized_randomized,255,DQN-Rand,246.42791318893433
domain_randomized_randomized,256,DQN-Rand,196.1629363298416
domain_randomized_randomized,257,DQN-Rand,305.22932094335556
domain_randomized_randomized,258,DQN-Rand,371.6969667673111
