scenario,scenario_title,method,path_found,energy_feasible,task_success,battery_capacity,energy_margin,path_length,total_cost,energy,terrain_risk,shadow_ratio,comm_blackout_ratio,avg_slope,setting,sample_seed,replan_count,collision_fail,online_runtime_sec,known_cell_ratio
baseline,Base Plain With Sparse Rocks,PPO-online,0,1,0,90.0,0.17681095254867785,51.01219330881975,133.2008839163232,89.82318904745132,8.215359123285175,0.0,0.575,0.20538397808212938,online_local_view,10212,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,BFS,1,1,1,90.0,16.277795135494856,50.497474683058314,113.09083631526245,73.72220486450514,5.856541256266879,0.05405405405405406,0.5945945945945946,0.15828489881802374,offline_full_map,10249,,,,
baseline,Base Plain With Sparse Rocks,Greedy,1,1,1,90.0,16.583947729193994,50.49747468305832,112.74598440863666,73.416052270806,5.817841943340237,0.02702702702702703,0.5945945945945946,0.15723897144162802,offline_full_map,10249,,,,
baseline,Base Plain With Sparse Rocks,A* shortest,1,1,1,90.0,16.60667012298532,50.49747468305832,112.71597751867439,73.39332987701468,5.810557447169302,0.02702702702702703,0.5945945945945946,0.1570420931667379,offline_full_map,10249,,,,
baseline,Base Plain With Sparse Rocks,A* risk-aware,1,1,1,90.0,20.958586269299857,52.25483399593904,110.4316454526955,69.04141373070014,4.5827767192942925,0.0,0.575,0.11456941798235731,offline_full_map,10249,,,,
baseline,Base Plain With Sparse Rocks,DQN,1,1,1,90.0,16.583947729193994,50.49747468305832,112.74598440863666,73.416052270806,5.817841943340237,0.02702702702702703,0.5945945945945946,0.15723897144162802,offline_full_map,10249,,,,
baseline,Base Plain With Sparse Rocks,PPO,1,1,1,90.0,16.583947729193994,50.49747468305832,112.74598440863666,73.416052270806,5.817841943340237,0.02702702702702703,0.5945945945945946,0.15723897144162802,offline_full_map,10249,,,,
baseline,Base Plain With Sparse Rocks,BFS-online,1,1,1,90.0,14.998886392346051,51.08326112068522,115.29186474483323,75.00111360765395,6.110548933645461,0.05263157894736842,0.5789473684210527,0.16080391930645951,online_local_view,10249,37.0,0.0,0.196598996873945,0.2967901234567901
baseline,Base Plain With Sparse Rocks,Greedy-online,1,1,1,90.0,16.583947729193994,50.49747468305832,112.74598440863666,73.416052270806,5.817841943340237,0.02702702702702703,0.5945945945945946,0.15723897144162802,online_local_view,10249,36.0,0.0,0.023714996874332428,0.2982716049382716
baseline,Base Plain With Sparse Rocks,A* shortest-online,1,1,1,90.0,16.60667012298532,50.49747468305832,112.71597751867439,73.39332987701468,5.810557447169302,0.02702702702702703,0.5945945945945946,0.1570420931667379,online_local_view,10249,36.0,0.0,0.031885822769254446,0.2958024691358025
baseline,Base Plain With Sparse Rocks,A* risk-aware-online,1,1,1,90.0,16.157097330535038,51.08326112068522,113.91408583824912,73.84290266946496,5.792784196602096,0.02631578947368421,0.5789473684210527,0.15244168938426567,online_local_view,10249,37.0,0.0,1.0324116311967373,0.2967901234567901
baseline,Base Plain With Sparse Rocks,D* Lite-style,1,1,1,90.0,16.157097330535038,51.08326112068522,113.91408583824912,73.84290266946496,5.792784196602096,0.02631578947368421,0.5789473684210527,0.15244168938426567,online_local_view,10249,37.0,0.0,1.0355552560649812,0.2967901234567901
baseline,Base Plain With Sparse Rocks,DQN-online,1,1,1,90.0,16.583947729193994,50.49747468305832,112.74598440863666,73.416052270806,5.817841943340237,0.02702702702702703,0.5945945945945946,0.15723897144162802,online_local_view,10249,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,PPO-online,1,1,1,90.0,16.583947729193994,50.49747468305832,112.74598440863666,73.416052270806,5.817841943340237,0.02702702702702703,0.5945945945945946,0.15723897144162802,online_local_view,10249,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,BFS,1,1,1,90.0,12.177810340814958,50.49747468305832,127.14995637323847,77.82218965918504,11.839413933592963,0.0,0.5945945945945946,0.2280922684754855,offline_full_map,10286,,,,
baseline,Base Plain With Sparse Rocks,Greedy,1,1,1,90.0,12.093699259964481,51.08326112068522,121.09804400945407,77.90630074003552,8.4833904889581,0.0,0.6052631578947368,0.22324711813047635,offline_full_map,10286,,,,
baseline,Base Plain With Sparse Rocks,A* shortest,1,1,1,90.0,12.177810340814958,50.49747468305832,127.14995637323847,77.82218965918504,11.839413933592963,0.0,0.5945945945945946,0.2280922684754855,offline_full_map,10286,,,,
baseline,Base Plain With Sparse Rocks,A* risk-aware,1,1,1,90.0,13.231418322236564,51.08326112068522,118.10419348614525,76.76858167776344,8.0551225526381,0.0,0.5526315789473685,0.21197690927995,offline_full_map,10286,,,,
baseline,Base Plain With Sparse Rocks,DQN,1,1,1,90.0,11.78306716308434,52.25483399593904,123.98336074121956,78.21693283691566,8.458075123843457,0.0,0.625,0.21145187809608643,offline_full_map,10286,,,,
baseline,Base Plain With Sparse Rocks,PPO,1,1,1,90.0,11.78306716308434,52.25483399593904,123.98336074121956,78.21693283691566,8.458075123843457,0.0,0.625,0.21145187809608643,offline_full_map,10286,,,,
baseline,Base Plain With Sparse Rocks,BFS-online,1,1,1,90.0,8.967630583074424,51.66904755831213,133.23620095931693,81.03236941692558,12.74736675288749,0.0,0.5897435897435898,0.23967607058685877,online_local_view,10286,38.0,0.0,0.19388015801087022,0.29876543209876544
baseline,Base Plain With Sparse Rocks,Greedy-online,1,1,1,90.0,12.093699259964481,51.08326112068522,121.09804400945407,77.90630074003552,8.4833904889581,0.0,0.6052631578947368,0.22324711813047635,online_local_view,10286,37.0,0.0,0.02420406276360154,0.2992592592592593
baseline,Base Plain With Sparse Rocks,A* shortest-online,1,1,1,90.0,12.177810340814958,50.49747468305832,127.14995637323847,77.82218965918504,11.839413933592963,0.0,0.5945945945945946,0.2280922684754855,online_local_view,10286,36.0,0.0,0.027608016040176153,0.2958024691358025
baseline,Base Plain With Sparse Rocks,A* risk-aware-online,1,1,1,90.0,12.910508293834695,51.66904755831213,120.47798907051394,77.0894917061653,8.118186172926737,0.0,0.5897435897435898,0.2081586198186343,online_local_view,10286,38.0,0.0,1.0540916840545833,0.30074074074074075
baseline,Base Plain With Sparse Rocks,D* Lite-style,1,1,1,90.0,12.910508293834695,51.66904755831213,120.47798907051394,77.0894917061653,8.118186172926737,0.0,0.5897435897435898,0.2081586198186343,online_local_view,10286,38.0,0.0,1.0389988059177995,0.30074074074074075
baseline,Base Plain With Sparse Rocks,DQN-online,1,1,1,90.0,11.78306716308434,52.25483399593904,123.98336074121956,78.21693283691566,8.458075123843457,0.0,0.625,0.21145187809608643,online_local_view,10286,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,PPO-online,1,1,1,90.0,11.78306716308434,52.25483399593904,123.98336074121956,78.21693283691566,8.458075123843457,0.0,0.625,0.21145187809608643,online_local_view,10286,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,BFS,1,1,1,90.0,10.495957830584786,52.25483399593902,136.72569271861795,79.50404216941521,15.506326453598055,0.0,0.525,0.23890816133995135,offline_full_map,10323,,,,
baseline,Base Plain With Sparse Rocks,Greedy,1,1,1,90.0,14.380678744884804,53.66904755831213,133.2724276329188,75.6193212551152,14.220265100088492,0.0,0.5609756097560976,0.18098207561191448,offline_full_map,10323,,,,
baseline,Base Plain With Sparse Rocks,A* shortest,1,1,1,90.0,9.883540134203372,52.25483399593902,140.26371856544336,80.11645986579663,16.76208104067156,0.0,0.575,0.24905202601678905,offline_full_map,10323,,,,
baseline,Base Plain With Sparse Rocks,A* risk-aware,1,1,1,90.0,16.50120704307838,54.597979746446654,117.31593231280173,73.49879295692162,6.67491047751391,0.0,0.5227272727272727,0.15170251085258887,offline_full_map,10323,,,,
baseline,Base Plain With Sparse Rocks,DQN,1,1,1,90.0,14.380678744884804,53.66904755831213,133.2724276329188,75.6193212551152,14.220265100088492,0.0,0.5609756097560976,0.18098207561191448,offline_full_map,10323,,,,
baseline,Base Plain With Sparse Rocks,PPO,1,1,1,90.0,14.380678744884804,53.66904755831213,133.2724276329188,75.6193212551152,14.220265100088492,0.0,0.5609756097560976,0.18098207561191448,offline_full_map,10323,,,,
baseline,Base Plain With Sparse Rocks,BFS-online,1,1,1,90.0,0.9822488396975189,52.840620433565945,152.41517383822935,89.01775116030248,18.994814694405687,0.0,0.5365853658536586,0.27670279742452897,online_local_view,10323,40.0,0.0,0.22054125228896737,0.30320987654320986
baseline,Base Plain With Sparse Rocks,Greedy-online,1,1,1,90.0,14.380678744884804,53.66904755831213,133.2724276329188,75.6193212551152,14.220265100088492,0.0,0.5609756097560976,0.18098207561191448,online_local_view,10323,40.0,0.0,0.02784932078793645,0.305679012345679
baseline,Base Plain With Sparse Rocks,A* shortest-online,1,1,1,90.0,9.883540134203372,52.25483399593902,140.26371856544336,80.11645986579663,16.76208104067156,0.0,0.575,0.24905202601678905,online_local_view,10323,39.0,0.0,0.0565017219632864,0.3022222222222222
baseline,Base Plain With Sparse Rocks,A* risk-aware-online,1,1,1,90.0,16.8130739822017,52.840620433565945,129.0804916976908,73.1869260177983,12.727444647060095,0.0,0.5853658536585366,0.16530352797707548,online_local_view,10323,40.0,0.0,1.0987399839796126,0.3022222222222222
baseline,Base Plain With Sparse Rocks,D* Lite-style,1,1,1,90.0,16.8130739822017,52.840620433565945,129.0804916976908,73.1869260177983,12.727444647060095,0.0,0.5853658536585366,0.16530352797707548,online_local_view,10323,40.0,0.0,1.1071529239416122,0.3022222222222222
baseline,Base Plain With Sparse Rocks,DQN-online,1,1,1,90.0,14.380678744884804,53.66904755831213,133.2724276329188,75.6193212551152,14.220265100088492,0.0,0.5609756097560976,0.18098207561191448,online_local_view,10323,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,PPO-online,1,1,1,90.0,14.380678744884804,53.66904755831213,133.2724276329188,75.6193212551152,14.220265100088492,0.0,0.5609756097560976,0.18098207561191448,online_local_view,10323,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,BFS,0,0,0,90.0,-1.5611069319556918,46.01219330881975,140.91564102380846,91.56110693195569,13.086115895083601,0.0,0.5142857142857142,0.22817473985953152,offline_full_map,10360,,,,
baseline,Base Plain With Sparse Rocks,Greedy,0,0,0,90.0,-3.145857407829439,48.35533905932736,142.59356164490455,93.14585740782944,12.399166703875988,0.0,0.5128205128205128,0.2089529924070766,offline_full_map,10360,,,,
baseline,Base Plain With Sparse Rocks,A* shortest,0,0,0,90.0,-0.7469308091322375,43.76955262170047,148.54020607144284,90.74693080913224,18.112699705160757,0.0,0.5294117647058824,0.282726461916493,offline_full_map,10360,,,,
baseline,Base Plain With Sparse Rocks,A* risk-aware,1,1,1,90.0,0.4245974735664362,61.42640687119284,153.98931897785906,89.57540252643356,14.701409495361428,0.0,0.36,0.19202818990722859,offline_full_map,10360,,,,
baseline,Base Plain With Sparse Rocks,DQN,0,1,0,90.0,1.317665344008077,47.35533905932736,133.76951642332213,88.68233465599192,10.3586442341311,0.0,0.5,0.18312221668766052,offline_full_map,10360,,,,
baseline,Base Plain With Sparse Rocks,PPO,0,1,0,90.0,1.317665344008077,47.35533905932736,133.76951642332213,88.68233465599192,10.3586442341311,0.0,0.5,0.18312221668766052,offline_full_map,10360,,,,
baseline,Base Plain With Sparse Rocks,BFS-online,0,0,0,90.0,-1.2192640009715774,46.59797974644666,167.14535681328744,91.21926400097158,25.392562742424523,0.0,0.5555555555555556,0.25673785395623694,online_local_view,10360,35.0,0.0,0.20440714992582798,0.27358024691358024
baseline,Base Plain With Sparse Rocks,Greedy-online,0,0,0,90.0,-3.145857407829439,48.35533905932736,142.59356164490455,93.14585740782944,12.399166703875988,0.0,0.5128205128205128,0.2089529924070766,online_local_view,10360,38.0,0.0,0.031733626034110785,0.28246913580246913
baseline,Base Plain With Sparse Rocks,A* shortest-online,0,0,0,90.0,-1.2209765890503377,45.01219330881976,159.58407492594392,91.22097658905034,23.322959921099127,0.0,0.5294117647058824,0.2859694094440921,online_local_view,10360,33.0,0.0,0.026659428142011166,0.26814814814814814
baseline,Base Plain With Sparse Rocks,A* risk-aware-online,0,1,0,90.0,90.0,0.0,0.0,0.0,0.01735059041063229,0.0,0.0,0.01735059041063229,online_local_view,10360,1.0,0.0,0.0809182720258832,0.03950617283950617
baseline,Base Plain With Sparse Rocks,D* Lite-style,0,1,0,90.0,90.0,0.0,0.0,0.0,0.01735059041063229,0.0,0.0,0.01735059041063229,online_local_view,10360,1.0,0.0,0.07079463684931397,0.03950617283950617
baseline,Base Plain With Sparse Rocks,DQN-online,0,1,0,90.0,1.317665344008077,47.35533905932736,133.76951642332213,88.68233465599192,10.3586442341311,0.0,0.5,0.18312221668766052,online_local_view,10360,0.0,0.0,,
baseline,Base Plain With Sparse Rocks,PPO-online,0,1,0,90.0,1.317665344008077,47.35533905932736,133.76951642332213,88.68233465599192,10.3586442341311,0.0,0.5,0.18312221668766052,online_local_view,10360,0.0,0.0,,
crater_field,Dense Crater Field,BFS,1,1,1,90.0,4.745416705514458,51.08326112068522,170.99095511782835,85.25458329448554,22.47803689637393,0.0,1.0,0.25600097095720875,offline_full_map,10202,,,,
crater_field,Dense Crater Field,Greedy,1,1,1,90.0,7.290713325975332,52.25483399593903,169.95636518442018,82.70928667402467,21.388743583426663,0.0,1.0,0.2159685895856666,offline_full_map,10202,,,,
crater_field,Dense Crater Field,A* shortest,1,1,1,90.0,4.0635621763663465,51.08326112068522,173.72894717213873,85.93643782363365,23.51417442153617,0.0,1.0,0.26089932688253087,offline_full_map,10202,,,,
crater_field,Dense Crater Field,A* risk-aware,1,1,1,90.0,8.153808843462627,53.42640687119285,167.6610067886018,81.84619115653737,19.39648070509559,0.0,1.0,0.1987257310737046,offline_full_map,10202,,,,
crater_field,Dense Crater Field,DQN,1,1,1,90.0,5.527090868124077,53.42640687119285,174.7934896940955,84.47290913187592,21.862245635250687,0.0,1.0,0.2169582294107307,offline_full_map,10202,,,,
crater_field,Dense Crater Field,PPO,1,1,1,90.0,5.527090868124077,53.42640687119285,174.7934896940955,84.47290913187592,21.862245635250687,0.0,1.0,0.2169582294107307,offline_full_map,10202,,,,
crater_field,Dense Crater Field,BFS-online,1,1,1,90.0,5.251105044164149,51.08326112068522,172.16355005461628,84.74889495583585,23.13632017181162,0.0,1.0,0.2509557939950427,online_local_view,10202,37.0,0.0,0.1925628907047212,0.2967901234567901
crater_field,Dense Crater Field,Greedy-online,1,1,1,90.0,7.290713325975332,52.25483399593903,169.95636518442018,82.70928667402467,21.388743583426663,0.0,1.0,0.2159685895856666,online_local_view,10202,39.0,0.0,0.02626249333843589,0.3022222222222222
crater_field,Dense Crater Field,A* shortest-online,1,1,1,90.0,4.090636007461981,51.08326112068522,173.64853948893253,85.90936399253802,23.4608405694256,0.0,1.0,0.2594958044585686,online_local_view,10202,37.0,0.0,0.02275597909465432,0.29728395061728397
crater_field,Dense Crater Field,A* risk-aware-online,1,1,1,90.0,5.180833975914467,51.08326112068522,172.0897169047598,84.81916602408553,22.992215953705355,0.0,1.0,0.24716357772908848,online_local_view,10202,37.0,0.0,0.9792750361375511,0.29728395061728397
crater_field,Dense Crater Field,D* Lite-style,1,1,1,90.0,5.180833975914467,51.08326112068522,172.0897169047598,84.81916602408553,22.992215953705355,0.0,1.0,0.24716357772908848,online_local_view,10202,37.0,0.0,0.9637345229275525,0.29728395061728397
crater_field,Dense Crater Field,DQN-online,1,1,1,90.0,5.527090868124077,53.42640687119285,174.7934896940955,84.47290913187592,21.862245635250687,0.0,1.0,0.2169582294107307,online_local_view,10202,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,1,1,1,90.0,5.527090868124077,53.42640687119285,174.7934896940955,84.47290913187592,21.862245635250687,0.0,1.0,0.2169582294107307,online_local_view,10202,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-0.4896097591591939,40.769552621700456,179.2296950685656,90.4896097591592,28.58803191465411,0.0,1.0,0.34638812627916493,offline_full_map,10239,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-2.5351798333897335,46.11269837220809,174.4596572574968,92.53517983338973,21.540335046826197,0.0,1.0,0.27606144860068926,offline_full_map,10239,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-1.818120094838875,45.01219330881976,181.85104547020487,91.81812009483887,26.858701977624037,0.0,1.0,0.28996182287129524,offline_full_map,10239,,,,
crater_field,Dense Crater Field,A* risk-aware,0,0,0,90.0,,,,,,,,,offline_full_map,10239,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,0.7351474629414554,46.284271247461895,173.90668110938074,89.26485253705854,21.77999562085065,0.0,1.0,0.25333322104745254,offline_full_map,10239,,,,
crater_field,Dense Crater Field,PPO,0,1,0,90.0,0.7351474629414554,46.284271247461895,173.90668110938074,89.26485253705854,21.77999562085065,0.0,1.0,0.25333322104745254,offline_full_map,10239,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-0.7593955734959508,41.35533905932736,172.24761808560396,90.75939557349595,24.991795460574863,0.0,1.0,0.3559936081429645,online_local_view,10239,31.0,0.0,0.20604780968278646,0.24691358024691357
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-1.3158537566467317,46.8700576850888,180.15111361651097,91.31585375664673,23.653426908392582,0.0,1.0,0.27258567270981454,online_local_view,10239,39.0,0.0,0.034258315805345774,0.2276543209876543
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-0.7161626721571537,42.18376618407356,173.7629801456022,90.71616267215715,25.53039042191193,0.0,1.0,0.3462622006847479,online_local_view,10239,31.0,0.0,0.03189828898757696,0.2518518518518518
crater_field,Dense Crater Field,A* risk-aware-online,0,0,0,90.0,-1.1379303693631044,52.012193308819754,180.11949041948785,91.1379303693631,21.32018775878462,0.0,1.0,0.18829726240938105,online_local_view,10239,40.0,0.0,1.2085577147081494,0.29432098765432096
crater_field,Dense Crater Field,D* Lite-style,0,0,0,90.0,-1.1379303693631044,52.012193308819754,180.11949041948785,91.1379303693631,21.32018775878462,0.0,1.0,0.18829726240938105,online_local_view,10239,40.0,0.0,1.2097029769793153,0.29432098765432096
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,0.7351474629414554,46.284271247461895,173.90668110938074,89.26485253705854,21.77999562085065,0.0,1.0,0.25333322104745254,online_local_view,10239,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,0.7351474629414554,46.284271247461895,173.90668110938074,89.26485253705854,21.77999562085065,0.0,1.0,0.25333322104745254,online_local_view,10239,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-0.5301557233134133,43.42640687119284,166.45391292833844,90.53015572331341,22.78752113494955,0.0,1.0,0.3667975354671734,offline_full_map,10276,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-0.10755538151285293,48.597979746446654,164.97883057464037,90.10755538151285,18.29510373096376,0.0,1.0,0.28013430870957245,offline_full_map,10276,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-1.902991776469861,45.254833995939045,166.9215432712239,91.90299177646986,21.60231542467855,0.0,1.0,0.34552470983874406,offline_full_map,10276,,,,
crater_field,Dense Crater Field,A* risk-aware,1,1,1,90.0,0.8423174032967182,70.35533905932736,158.37730134371907,89.15768259670328,7.221217569012289,0.0,0.639344262295082,0.11838061588544736,offline_full_map,10276,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,0.0401210670145673,50.84062043356593,164.8494302455084,89.95987893298543,17.01337985035919,0.0,1.0,0.2400866628297227,offline_full_map,10276,,,,
crater_field,Dense Crater Field,PPO,0,1,0,90.0,0.0401210670145673,50.84062043356593,164.8494302455084,89.95987893298543,17.01337985035919,0.0,1.0,0.2400866628297227,offline_full_map,10276,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-0.29088404878737606,43.59797974644667,161.7518766215812,90.29088404878738,20.084756502718403,0.0,1.0,0.3510532273551031,online_local_view,10276,32.0,0.0,0.19342138711363077,0.25728395061728393
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-0.10755538151285293,48.597979746446654,164.97883057464037,90.10755538151285,18.29510373096376,0.0,1.0,0.28013430870957245,online_local_view,10276,37.0,0.0,0.027664549183100462,0.28
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-1.902991776469861,45.254833995939045,166.9215432712239,91.90299177646986,21.60231542467855,0.0,1.0,0.34552470983874406,online_local_view,10276,32.0,0.0,0.027252562809735537,0.2691358024691358
crater_field,Dense Crater Field,A* risk-aware-online,0,1,0,90.0,90.0,0.0,0.0,0.0,0.4237639299245854,0.0,1.0,0.4237639299245854,online_local_view,10276,1.0,0.0,0.0772664682008326,0.03950617283950617
crater_field,Dense Crater Field,D* Lite-style,0,1,0,90.0,90.0,0.0,0.0,0.0,0.4237639299245854,0.0,1.0,0.4237639299245854,online_local_view,10276,1.0,0.0,0.07010189397260547,0.03950617283950617
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,0.0401210670145673,50.84062043356593,164.8494302455084,89.95987893298543,17.01337985035919,0.0,1.0,0.2400866628297227,online_local_view,10276,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,0.0401210670145673,50.84062043356593,164.8494302455084,89.95987893298543,17.01337985035919,0.0,1.0,0.2400866628297227,online_local_view,10276,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-2.0239676426382545,35.870057685088796,162.32753949910105,92.02396764263825,20.751153713749318,0.0,1.0,0.3345225418534248,offline_full_map,10313,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-2.768279220327969,41.11269837220809,171.3748178010718,92.76827922032797,21.97881683997494,0.0,1.0,0.2539035406053012,offline_full_map,10313,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-2.3857044790143647,36.69848480983499,158.51713745278371,92.38570447901436,19.11117223779341,0.0,1.0,0.307281801303221,offline_full_map,10313,,,,
crater_field,Dense Crater Field,A* risk-aware,0,0,0,90.0,,,,,,,,,offline_full_map,10313,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,0.27085454184879154,40.11269837220808,164.46702268562106,89.72914545815121,20.430155486700947,0.0,1.0,0.24000485895940457,offline_full_map,10313,,,,
crater_field,Dense Crater Field,PPO,0,1,0,90.0,0.27085454184879154,40.11269837220808,164.46702268562106,89.72914545815121,20.430155486700947,0.0,1.0,0.24000485895940457,offline_full_map,10313,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-1.234234015858874,37.284271247461895,167.88475310676614,91.23423401585887,22.73810094819381,0.0,1.0,0.3046033649397938,online_local_view,10313,29.0,0.0,0.2226736187003553,0.21975308641975308
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-2.768279220327969,41.11269837220809,171.3748178010718,92.76827922032797,21.97881683997494,0.0,1.0,0.2539035406053012,online_local_view,10313,32.0,0.0,0.030096035916358232,0.23555555555555555
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-2.5877851034936157,36.11269837220809,165.17331067344156,92.58778510349362,23.82676565444434,0.0,1.0,0.39559877337301214,online_local_view,10313,27.0,0.0,0.07820163713768125,0.20938271604938272
crater_field,Dense Crater Field,A* risk-aware-online,0,0,0,90.0,-1.9128095425413534,40.941125496954264,159.999661252815,91.91280954254135,16.922983318513296,0.0,1.0,0.21009322870354047,online_local_view,10313,31.0,0.0,1.1666474752128124,0.24098765432098765
crater_field,Dense Crater Field,D* Lite-style,0,0,0,90.0,-1.9128095425413534,40.941125496954264,159.999661252815,91.91280954254135,16.922983318513296,0.0,1.0,0.21009322870354047,online_local_view,10313,31.0,0.0,1.1485551497898996,0.24098765432098765
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,0.27085454184879154,40.11269837220808,164.46702268562106,89.72914545815121,20.430155486700947,0.0,1.0,0.24000485895940457,online_local_view,10313,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,0.27085454184879154,40.11269837220808,164.46702268562106,89.72914545815121,20.430155486700947,0.0,1.0,0.24000485895940457,online_local_view,10313,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-1.4696100944960335,41.769552621700456,158.08418301580355,91.46961009449603,18.312128394732806,0.125,1.0,0.3597540123354002,offline_full_map,10350,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-0.3018077661307359,44.18376618407357,154.13114417238876,90.30180776613074,14.96689187968333,0.11764705882352941,1.0,0.29020270234362733,offline_full_map,10350,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-0.1916591497079878,43.59797974644667,151.18798067478068,90.19165914970799,14.453876998498,0.12121212121212122,1.0,0.3092083938938787,offline_full_map,10350,,,,
crater_field,Dense Crater Field,A* risk-aware,0,0,0,90.0,,,,,,,,,offline_full_map,10350,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,0.42867624463617915,45.76955262170047,155.932807817758,89.57132375536382,14.899039535819513,0.1111111111111111,1.0,0.27219554266165313,offline_full_map,10350,,,,
crater_field,Dense Crater Field,PPO,0,1,0,90.0,0.42867624463617915,45.76955262170047,155.932807817758,89.57132375536382,14.899039535819513,0.1111111111111111,1.0,0.27219554266165313,offline_full_map,10350,,,,
crater_field,Dense Crater Field,BFS-online,0,0,0,90.0,-0.8967526817404234,40.941125496954264,157.13218580121745,90.89675268174042,17.932988592902255,0.15625,1.0,0.34790589352819556,online_local_view,10350,31.0,0.0,0.21137401135638356,0.2419753086419753
crater_field,Dense Crater Field,Greedy-online,0,0,0,90.0,-0.3018077661307359,44.18376618407357,154.13114417238876,90.30180776613074,14.96689187968333,0.11764705882352941,1.0,0.29020270234362733,online_local_view,10350,33.0,0.0,0.026630716864019632,0.25135802469135804
crater_field,Dense Crater Field,A* shortest-online,0,0,0,90.0,-1.2905214305429809,40.183766184073555,155.1956796813984,91.29052143054298,18.202713724280688,0.13333333333333333,1.0,0.38009045747602294,online_local_view,10350,29.0,0.0,0.04320947639644146,0.24098765432098765
crater_field,Dense Crater Field,A* risk-aware-online,0,1,0,90.0,90.0,0.0,0.0,0.0,0.15755547342528525,0.0,1.0,0.15755547342528525,online_local_view,10350,1.0,0.0,0.06716198893263936,0.03950617283950617
crater_field,Dense Crater Field,D* Lite-style,0,1,0,90.0,90.0,0.0,0.0,0.0,0.15755547342528525,0.0,1.0,0.15755547342528525,online_local_view,10350,1.0,0.0,0.07459920132532716,0.03950617283950617
crater_field,Dense Crater Field,DQN-online,0,1,0,90.0,0.42867624463617915,45.76955262170047,155.932807817758,89.57132375536382,14.899039535819513,0.1111111111111111,1.0,0.27219554266165313,online_local_view,10350,0.0,0.0,,
crater_field,Dense Crater Field,PPO-online,0,1,0,90.0,0.42867624463617915,45.76955262170047,155.932807817758,89.57132375536382,14.899039535819513,0.1111111111111111,1.0,0.27219554266165313,online_local_view,10350,0.0,0.0,,
crater_field,Dense Crater Field,BFS,0,0,0,90.0,-1.8064613115010388,46.35533905932736,203.3901957515591,91.80646131150104,37.141891582026524,0.05405405405405406,1.0,0.3605916643790954,offline_full_map,10387,,,,
crater_field,Dense Crater Field,Greedy,0,0,0,90.0,-1.2499945049327863,53.76955262170046,209.58711036258364,91.24999450493279,36.808836522996735,0.0,0.9772727272727273,0.2763371937044712,offline_full_map,10387,,,,
crater_field,Dense Crater Field,A* shortest,0,0,0,90.0,-1.6359640815890657,45.76955262170046,202.32261364387924,91.63596408158907,36.44190935822263,0.0,1.0,0.3275530377284064,offline_full_map,10387,,,,
crater_field,Dense Crater Field,A* risk-aware,0,0,0,90.0,,,,,,,,,offline_full_map,10387,,,,
crater_field,Dense Crater Field,DQN,0,1,0,90.0,0.12125981433149491,53.526911934581186,212.93260776616242,89.8787401856685,38.185588245839774,0.022222222222222223,0.9777777777777777,0.26301307212977276,offline_full_map,10387,,,,
